window_size,entry_threshold,exit_threshold,position_limit,order_size,total_pnl,total_trades
20,1.5,0.5,30,5,5642.5,1483
20,1.5,0.5,30,7,7899.5,1483
20,1.5,0.5,30,10,11285.0,1483
20,1.5,0.6,10,3,3388.5,1525
20,1.5,0.6,10,5,5647.5,1525
20,1.5,0.6,10,7,7906.5,1525
20,1.5,0.6,10,10,11295.0,1525
20,1.5,0.6,15,3,3388.5,1525
20,1.5,0.6,15,5,5647.5,1525
20,1.5,0.6,15,7,7906.5,1525
20,1.5,0.6,15,10,11295.0,1525
20,1.5,0.6,20,3,3388.5,1525
20,1.5,0.6,20,5,5647.5,1525
20,1.5,0.6,20,7,7906.5,1525
20,1.5,0.6,20,10,11295.0,1525
20,1.5,0.6,25,3,3388.5,1525
20,1.5,0.6,25,5,5647.5,1525
20,1.5,0.6,25,7,7906.5,1525
20,1.5,0.6,25,10,11295.0,1525
20,1.5,0.6,30,3,3388.5,1525
20,1.5,0.6,30,5,5647.5,1525
20,1.5,0.6,30,7,7906.5,1525
20,1.5,0.6,30,10,11295.0,1525
20,1.5,0.7,10,3,3418.5,1549
20,1.5,0.7,10,5,5697.5,1549
20,1.5,0.7,10,7,7976.5,1549
20,1.5,0.7,10,10,11395.0,1549
20,1.5,0.7,15,3,3418.5,1549
20,1.5,0.7,15,5,5697.5,1549
20,1.5,0.7,15,7,7976.5,1549
20,1.5,0.7,15,10,11395.0,1549
20,1.5,0.7,20,3,3418.5,1549
20,1.5,0.7,20,5,5697.5,1549
20,1.5,0.7,20,7,7976.5,1549
20,1.5,0.7,20,10,11395.0,1549
20,1.5,0.7,25,3,3418.5,1549
20,1.5,0.7,25,5,5697.5,1549
20,1.5,0.7,25,7,7976.5,1549
20,1.5,0.7,25,10,11395.0,1549
20,1.5,0.7,30,3,3418.5,1549
20,1.5,0.7,30,5,5697.5,1549
20,1.5,0.7,30,7,7976.5,1549
20,1.5,0.7,30,10,11395.0,1549
20,2.0,0.3,10,3,532.5,217
20,2.0,0.3,10,5,887.5,217
20,2.0,0.3,10,7,1242.5,217
20,2.0,0.3,10,10,1775.0,217
20,2.0,0.3,15,3,532.5,217
20,2.0,0.3,15,5,887.5,217
20,2.0,0.3,15,7,1242.5,217
20,2.0,0.3,15,10,1775.0,217
20,2.0,0.3,20,3,532.5,217
20,2.0,0.3,20,5,887.5,217
20,2.0,0.3,20,7,1242.5,217
20,2.0,0.3,20,10,1775.0,217
20,2.0,0.3,25,3,532.5,217
20,2.0,0.3,25,5,887.5,217
20,2.0,0.3,25,7,1242.5,217
20,2.0,0.3,25,10,1775.0,217
20,2.0,0.3,30,3,532.5,217
20,2.0,0.3,30,5,887.5,217
20,2.0,0.3,30,7,1242.5,217
20,2.0,0.3,30,10,1775.0,217
20,2.0,0.4,10,3,543.0,221
20,2.0,0.4,10,5,905.0,221
20,2.0,0.4,10,7,1267.0,221
20,2.0,0.4,10,10,1810.0,221
20,2.0,0.4,15,3,543.0,221
20,2.0,0.4,15,5,905.0,221
20,2.0,0.4,15,7,1267.0,221
20,2.0,0.4,15,10,1810.0,221
20,2.0,0.4,20,3,543.0,221
20,2.0,0.4,20,5,905.0,221
20,2.0,0.4,20,7,1267.0,221
20,2.0,0.4,20,10,1810.0,221
20,2.0,0.4,25,3,543.0,221
20,2.0,0.4,25,5,905.0,221
20,2.0,0.4,25,7,1267.0,221
20,2.0,0.4,25,10,1810.0,221
20,2.0,0.4,30,3,543.0,221
20,2.0,0.4,30,5,905.0,221
20,2.0,0.4,30,7,1267.0,221
20,2.0,0.4,30,10,1810.0,221
20,2.0,0.5,10,3,553.5,223
20,2.0,0.5,10,5,922.5,223
20,2.0,0.5,10,7,1291.5,223
20,2.0,0.5,10,10,1845.0,223
20,2.0,0.5,15,3,553.5,223
20,2.0,0.5,15,5,922.5,223
20,2.0,0.5,15,7,1291.5,223
20,2.0,0.5,15,10,1845.0,223
20,2.0,0.5,20,3,553.5,223
20,2.0,0.5,20,5,922.5,223
20,2.0,0.5,20,7,1291.5,223
20,2.0,0.5,20,10,1845.0,223
20,2.0,0.5,25,3,553.5,223
20,2.0,0.5,25,5,922.5,223
20,2.0,0.5,25,7,1291.5,223
20,2.0,0.5,25,10,1845.0,223
20,2.0,0.5,30,3,553.5,223
20,2.0,0.5,30,5,922.5,223
20,2.0,0.5,30,7,1291.5,223
20,2.0,0.5,30,10,1845.0,223
20,2.0,0.6,10,3,568.5,231
20,2.0,0.6,10,5,947.5,231
20,2.0,0.6,10,7,1326.5,231
20,2.0,0.6,10,10,1895.0,231
20,2.0,0.6,15,3,568.5,231
20,2.0,0.6,15,5,947.5,231
20,2.0,0.6,15,7,1326.5,231
20,2.0,0.6,15,10,1895.0,231
20,2.0,0.6,20,3,568.5,231
20,2.0,0.6,20,5,947.5,231
20,2.0,0.6,20,7,1326.5,231
20,2.0,0.6,20,10,1895.0,231
20,2.0,0.6,25,3,568.5,231
20,2.0,0.6,25,5,947.5,231
20,2.0,0.6,25,7,1326.5,231
20,2.0,0.6,25,10,1895.0,231
20,2.0,0.6,30,3,568.5,231
20,2.0,0.6,30,5,947.5,231
20,2.0,0.6,30,7,1326.5,231
20,2.0,0.6,30,10,1895.0,231
20,2.0,0.7,10,3,568.5,231
20,2.0,0.7,10,5,947.5,231
20,2.0,0.7,10,7,1326.5,231
20,2.0,0.7,10,10,1895.0,231
20,2.0,0.7,15,3,568.5,231
20,2.0,0.7,15,5,947.5,231
20,2.0,0.7,15,7,1326.5,231
20,2.0,0.7,15,10,1895.0,231
20,2.0,0.7,20,3,568.5,231
20,2.0,0.7,20,5,947.5,231
20,2.0,0.7,20,7,1326.5,231
20,2.0,0.7,20,10,1895.0,231
20,2.0,0.7,25,3,568.5,231
20,2.0,0.7,25,5,947.5,231
20,2.0,0.7,25,7,1326.5,231
20,2.0,0.7,25,10,1895.0,231
20,2.0,0.7,30,3,568.5,231
20,2.0,0.7,30,5,947.5,231
20,2.0,0.7,30,7,1326.5,231
20,2.0,0.7,30,10,1895.0,231
20,2.5,0.3,10,3,142.5,49
20,2.5,0.3,10,5,237.5,49
20,2.5,0.3,10,7,332.5,49
20,2.5,0.3,10,10,475.0,49
20,2.5,0.3,15,3,142.5,49
20,2.5,0.3,15,5,237.5,49
20,2.5,0.3,15,7,332.5,49
20,2.5,0.3,15,10,475.0,49
20,2.5,0.3,20,3,142.5,49
20,2.5,0.3,20,5,237.5,49
20,2.5,0.3,20,7,332.5,49
20,2.5,0.3,20,10,475.0,49
20,2.5,0.3,25,3,142.5,49
20,2.5,0.3,25,5,237.5,49
20,2.5,0.3,25,7,332.5,49
20,2.5,0.3,25,10,475.0,49
20,2.5,0.3,30,3,142.5,49
20,2.5,0.3,30,5,237.5,49
20,2.5,0.3,30,7,332.5,49
20,2.5,0.3,30,10,475.0,49
20,2.5,0.4,10,3,144.0,49
20,2.5,0.4,10,5,240.0,49
20,2.5,0.4,10,7,336.0,49
20,2.5,0.4,10,10,480.0,49
20,2.5,0.4,15,3,144.0,49
20,2.5,0.4,15,5,240.0,49
20,2.5,0.4,15,7,336.0,49
20,2.5,0.4,15,10,480.0,49
20,2.5,0.4,20,3,144.0,49
20,2.5,0.4,20,5,240.0,49
20,2.5,0.4,20,7,336.0,49
20,2.5,0.4,20,10,480.0,49
20,2.5,0.4,25,3,144.0,49
20,2.5,0.4,25,5,240.0,49
20,2.5,0.4,25,7,336.0,49
20,2.5,0.4,25,10,480.0,49
20,2.5,0.4,30,3,144.0,49
20,2.5,0.4,30,5,240.0,49
20,2.5,0.4,30,7,336.0,49
20,2.5,0.4,30,10,480.0,49
20,2.5,0.5,10,3,142.5,49
20,2.5,0.5,10,5,237.5,49
20,2.5,0.5,10,7,332.5,49
20,2.5,0.5,10,10,475.0,49
20,2.5,0.5,15,3,142.5,49
20,2.5,0.5,15,5,237.5,49
20,2.5,0.5,15,7,332.5,49
20,2.5,0.5,15,10,475.0,49
20,2.5,0.5,20,3,142.5,49
20,2.5,0.5,20,5,237.5,49
20,2.5,0.5,20,7,332.5,49
20,2.5,0.5,20,10,475.0,49
20,2.5,0.5,25,3,142.5,49
20,2.5,0.5,25,5,237.5,49
20,2.5,0.5,25,7,332.5,49
20,2.5,0.5,25,10,475.0,49
20,2.5,0.5,30,3,142.5,49
20,2.5,0.5,30,5,237.5,49
20,2.5,0.5,30,7,332.5,49
20,2.5,0.5,30,10,475.0,49
20,2.5,0.6,10,3,141.0,49
20,2.5,0.6,10,5,235.0,49
20,2.5,0.6,10,7,329.0,49
20,2.5,0.6,10,10,470.0,49
20,2.5,0.6,15,3,141.0,49
20,2.5,0.6,15,5,235.0,49
20,2.5,0.6,15,7,329.0,49
20,2.5,0.6,15,10,470.0,49
20,2.5,0.6,20,3,141.0,49
20,2.5,0.6,20,5,235.0,49
20,2.5,0.6,20,7,329.0,49
20,2.5,0.6,20,10,470.0,49
20,2.5,0.6,25,3,141.0,49
20,2.5,0.6,25,5,235.0,49
20,2.5,0.6,25,7,329.0,49
20,2.5,0.6,25,10,470.0,49
20,2.5,0.6,30,3,141.0,49
20,2.5,0.6,30,5,235.0,49
20,2.5,0.6,30,7,329.0,49
20,2.5,0.6,30,10,470.0,49
20,2.5,0.7,10,3,139.5,49
20,2.5,0.7,10,5,232.5,49
20,2.5,0.7,10,7,325.5,49
20,2.5,0.7,10,10,465.0,49
20,2.5,0.7,15,3,139.5,49
20,2.5,0.7,15,5,232.5,49
20,2.5,0.7,15,7,325.5,49
20,2.5,0.7,15,10,465.0,49
20,2.5,0.7,20,3,139.5,49
20,2.5,0.7,20,5,232.5,49
20,2.5,0.7,20,7,325.5,49
20,2.5,0.7,20,10,465.0,49
20,2.5,0.7,25,3,139.5,49
20,2.5,0.7,25,5,232.5,49
20,2.5,0.7,25,7,325.5,49
20,2.5,0.7,25,10,465.0,49
20,2.5,0.7,30,3,139.5,49
20,2.5,0.7,30,5,232.5,49
20,2.5,0.7,30,7,325.5,49
20,2.5,0.7,30,10,465.0,49
20,3.0,0.3,10,3,45.0,13
20,3.0,0.3,10,5,75.0,13
20,3.0,0.3,10,7,105.0,13
20,3.0,0.3,10,10,150.0,13
20,3.0,0.3,15,3,45.0,13
20,3.0,0.3,15,5,75.0,13
20,3.0,0.3,15,7,105.0,13
20,3.0,0.3,15,10,150.0,13
20,3.0,0.3,20,3,45.0,13
20,3.0,0.3,20,5,75.0,13
20,3.0,0.3,20,7,105.0,13
20,3.0,0.3,20,10,150.0,13
20,3.0,0.3,25,3,45.0,13
20,3.0,0.3,25,5,75.0,13
20,3.0,0.3,25,7,105.0,13
20,3.0,0.3,25,10,150.0,13
20,3.0,0.3,30,3,45.0,13
20,3.0,0.3,30,5,75.0,13
20,3.0,0.3,30,7,105.0,13
20,3.0,0.3,30,10,150.0,13
20,3.0,0.4,10,3,45.0,13
20,3.0,0.4,10,5,75.0,13
20,3.0,0.4,10,7,105.0,13
20,3.0,0.4,10,10,150.0,13
20,3.0,0.4,15,3,45.0,13
20,3.0,0.4,15,5,75.0,13
20,3.0,0.4,15,7,105.0,13
20,3.0,0.4,15,10,150.0,13
20,3.0,0.4,20,3,45.0,13
20,3.0,0.4,20,5,75.0,13
20,3.0,0.4,20,7,105.0,13
20,3.0,0.4,20,10,150.0,13
20,3.0,0.4,25,3,45.0,13
20,3.0,0.4,25,5,75.0,13
20,3.0,0.4,25,7,105.0,13
20,3.0,0.4,25,10,150.0,13
20,3.0,0.4,30,3,45.0,13
20,3.0,0.4,30,5,75.0,13
20,3.0,0.4,30,7,105.0,13
20,3.0,0.4,30,10,150.0,13
20,3.0,0.5,10,3,45.0,13
20,3.0,0.5,10,5,75.0,13
20,3.0,0.5,10,7,105.0,13
20,3.0,0.5,10,10,150.0,13
20,3.0,0.5,15,3,45.0,13
20,3.0,0.5,15,5,75.0,13
20,3.0,0.5,15,7,105.0,13
20,3.0,0.5,15,10,150.0,13
20,3.0,0.5,20,3,45.0,13
20,3.0,0.5,20,5,75.0,13
20,3.0,0.5,20,7,105.0,13
20,3.0,0.5,20,10,150.0,13
20,3.0,0.5,25,3,45.0,13
20,3.0,0.5,25,5,75.0,13
20,3.0,0.5,25,7,105.0,13
20,3.0,0.5,25,10,150.0,13
20,3.0,0.5,30,3,45.0,13
20,3.0,0.5,30,5,75.0,13
20,3.0,0.5,30,7,105.0,13
20,3.0,0.5,30,10,150.0,13
20,3.0,0.6,10,3,43.5,13
20,3.0,0.6,10,5,72.5,13
20,3.0,0.6,10,7,101.5,13
20,3.0,0.6,10,10,145.0,13
20,3.0,0.6,15,3,43.5,13
20,3.0,0.6,15,5,72.5,13
20,3.0,0.6,15,7,101.5,13
20,3.0,0.6,15,10,145.0,13
20,3.0,0.6,20,3,43.5,13
20,3.0,0.6,20,5,72.5,13
20,3.0,0.6,20,7,101.5,13
20,3.0,0.6,20,10,145.0,13
20,3.0,0.6,25,3,43.5,13
20,3.0,0.6,25,5,72.5,13
20,3.0,0.6,25,7,101.5,13
20,3.0,0.6,25,10,145.0,13
20,3.0,0.6,30,3,43.5,13
20,3.0,0.6,30,5,72.5,13
20,3.0,0.6,30,7,101.5,13
20,3.0,0.6,30,10,145.0,13
20,3.0,0.7,10,3,43.5,13
20,3.0,0.7,10,5,72.5,13
20,3.0,0.7,10,7,101.5,13
20,3.0,0.7,10,10,145.0,13
20,3.0,0.7,15,3,43.5,13
20,3.0,0.7,15,5,72.5,13
20,3.0,0.7,15,7,101.5,13
20,3.0,0.7,15,10,145.0,13
20,3.0,0.7,20,3,43.5,13
20,3.0,0.7,20,5,72.5,13
20,3.0,0.7,20,7,101.5,13
20,3.0,0.7,20,10,145.0,13
20,3.0,0.7,25,3,43.5,13
20,3.0,0.7,25,5,72.5,13
20,3.0,0.7,25,7,101.5,13
20,3.0,0.7,25,10,145.0,13
20,3.0,0.7,30,3,43.5,13
20,3.0,0.7,30,5,72.5,13
20,3.0,0.7,30,7,101.5,13
20,3.0,0.7,30,10,145.0,13
30,1.0,0.3,10,3,8271.0,4671
30,1.0,0.3,10,5,13785.0,4671
30,1.0,0.3,10,7,19299.0,4671
30,1.0,0.3,10,10,27570.0,4671
30,1.0,0.3,15,3,8271.0,4671
30,1.0,0.3,15,5,13785.0,4671
30,1.0,0.3,15,7,19299.0,4671
30,1.0,0.3,15,10,27570.0,4671
30,1.0,0.3,20,3,8271.0,4671
30,1.0,0.3,20,5,13785.0,4671
30,1.0,0.3,20,7,19299.0,4671
30,1.0,0.3,20,10,27570.0,4671
30,1.0,0.3,25,3,8271.0,4671
30,1.0,0.3,25,5,13785.0,4671
30,1.0,0.3,25,7,19299.0,4671
30,1.0,0.3,25,10,27570.0,4671
30,1.0,0.3,30,3,8271.0,4671
30,1.0,0.3,30,5,13785.0,4671
30,1.0,0.3,30,7,19299.0,4671
30,1.0,0.3,30,10,27570.0,4671
30,1.0,0.4,10,3,9033.0,5061
30,1.0,0.4,10,5,15055.0,5061
30,1.0,0.4,10,7,21077.0,5061
30,1.0,0.4,10,10,30110.0,5061
30,1.0,0.4,15,3,9033.0,5061
30,1.0,0.4,15,5,15055.0,5061
30,1.0,0.4,15,7,21077.0,5061
30,1.0,0.4,15,10,30110.0,5061
30,1.0,0.4,20,3,9033.0,5061
30,1.0,0.4,20,5,15055.0,5061
30,1.0,0.4,20,7,21077.0,5061
30,1.0,0.4,20,10,30110.0,5061
30,1.0,0.4,25,3,9033.0,5061
30,1.0,0.4,25,5,15055.0,5061
30,1.0,0.4,25,7,21077.0,5061
30,1.0,0.4,25,10,30110.0,5061
30,1.0,0.4,30,3,9033.0,5061
30,1.0,0.4,30,5,15055.0,5061
30,1.0,0.4,30,7,21077.0,5061
30,1.0,0.4,30,10,30110.0,5061
30,1.0,0.5,10,3,9895.5,5477
30,1.0,0.5,10,5,16492.5,5477
30,1.0,0.5,10,7,23089.5,5477
30,1.0,0.5,10,10,32985.0,5477
30,1.0,0.5,15,3,9895.5,5477
30,1.0,0.5,15,5,16492.5,5477
30,1.0,0.5,15,7,23089.5,5477
30,1.0,0.5,15,10,32985.0,5477
30,1.0,0.5,20,3,9895.5,5477
30,1.0,0.5,20,5,16492.5,5477
30,1.0,0.5,20,7,23089.5,5477
30,1.0,0.5,20,10,32985.0,5477
30,1.0,0.5,25,3,9895.5,5477
30,1.0,0.5,25,5,16492.5,5477
30,1.0,0.5,25,7,23089.5,5477
30,1.0,0.5,25,10,32985.0,5477
30,1.0,0.5,30,3,9895.5,5477
30,1.0,0.5,30,5,16492.5,5477
30,1.0,0.5,30,7,23089.5,5477
30,1.0,0.5,30,10,32985.0,5477
30,1.0,0.6,10,3,10066.5,5765
30,1.0,0.6,10,5,16777.5,5765
30,1.0,0.6,10,7,23488.5,5765
30,1.0,0.6,10,10,33555.0,5765
30,1.0,0.6,15,3,10066.5,5765
30,1.0,0.6,15,5,16777.5,5765
30,1.0,0.6,15,7,23488.5,5765
30,1.0,0.6,15,10,33555.0,5765
30,1.0,0.6,20,3,10066.5,5765
30,1.0,0.6,20,5,16777.5,5765
30,1.0,0.6,20,7,23488.5,5765
30,1.0,0.6,20,10,33555.0,5765
30,1.0,0.6,25,3,10066.5,5765
30,1.0,0.6,25,5,16777.5,5765
30,1.0,0.6,25,7,23488.5,5765
30,1.0,0.6,25,10,33555.0,5765
30,1.0,0.6,30,3,10066.5,5765
30,1.0,0.6,30,5,16777.5,5765
30,1.0,0.6,30,7,23488.5,5765
30,1.0,0.6,30,10,33555.0,5765
30,1.0,0.7,10,3,10251.0,5955
30,1.0,0.7,10,5,17085.0,5955
30,1.0,0.7,10,7,23919.0,5955
30,1.0,0.7,10,10,34170.0,5955
30,1.0,0.7,15,3,10251.0,5955
30,1.0,0.7,15,5,17085.0,5955
30,1.0,0.7,15,7,23919.0,5955
30,1.0,0.7,15,10,34170.0,5955
30,1.0,0.7,20,3,10251.0,5955
30,1.0,0.7,20,5,17085.0,5955
30,1.0,0.7,20,7,23919.0,5955
30,1.0,0.7,20,10,34170.0,5955
30,1.0,0.7,25,3,10251.0,5955
30,1.0,0.7,25,5,17085.0,5955
30,1.0,0.7,25,7,23919.0,5955
30,1.0,0.7,25,10,34170.0,5955
30,1.0,0.7,30,3,10251.0,5955
30,1.0,0.7,30,5,17085.0,5955
30,1.0,0.7,30,7,23919.0,5955
30,1.0,0.7,30,10,34170.0,5955
30,1.5,0.3,10,3,3612.0,1571
30,1.5,0.3,10,5,6020.0,1571
30,1.5,0.3,10,7,8428.0,1571
30,1.5,0.3,10,10,12040.0,1571
30,1.5,0.3,15,3,3612.0,1571
30,1.5,0.3,15,5,6020.0,1571
30,1.5,0.3,15,7,8428.0,1571
30,1.5,0.3,15,10,12040.0,1571
30,1.5,0.3,20,3,3612.0,1571
30,1.5,0.3,20,5,6020.0,1571
30,1.5,0.3,20,7,8428.0,1571
30,1.5,0.3,20,10,12040.0,1571
30,1.5,0.3,25,3,3612.0,1571
30,1.5,0.3,25,5,6020.0,1571
30,1.5,0.3,25,7,8428.0,1571
30,1.5,0.3,25,10,12040.0,1571
30,1.5,0.3,30,3,3612.0,1571
30,1.5,0.3,30,5,6020.0,1571
30,1.5,0.3,30,7,8428.0,1571
30,1.5,0.3,30,10,12040.0,1571
30,1.5,0.4,10,3,3768.0,1637
30,1.5,0.4,10,5,6280.0,1637
30,1.5,0.4,10,7,8792.0,1637
30,1.5,0.4,10,10,12560.0,1637
30,1.5,0.4,15,3,3768.0,1637
30,1.5,0.4,15,5,6280.0,1637
30,1.5,0.4,15,7,8792.0,1637
30,1.5,0.4,15,10,12560.0,1637
30,1.5,0.4,20,3,3768.0,1637
30,1.5,0.4,20,5,6280.0,1637
30,1.5,0.4,20,7,8792.0,1637
30,1.5,0.4,20,10,12560.0,1637
30,1.5,0.4,25,3,3768.0,1637
30,1.5,0.4,25,5,6280.0,1637
30,1.5,0.4,25,7,8792.0,1637
30,1.5,0.4,25,10,12560.0,1637
30,1.5,0.4,30,3,3768.0,1637
30,1.5,0.4,30,5,6280.0,1637
30,1.5,0.4,30,7,8792.0,1637
30,1.5,0.4,30,10,12560.0,1637
30,1.5,0.5,10,3,3996.0,1735
30,1.5,0.5,10,5,6660.0,1735
30,1.5,0.5,10,7,9324.0,1735
30,1.5,0.5,10,10,13320.0,1735
30,1.5,0.5,15,3,3996.0,1735
30,1.5,0.5,15,5,6660.0,1735
30,1.5,0.5,15,7,9324.0,1735
30,1.5,0.5,15,10,13320.0,1735
30,1.5,0.5,20,3,3996.0,1735
30,1.5,0.5,20,5,6660.0,1735
30,1.5,0.5,20,7,9324.0,1735
30,1.5,0.5,20,10,13320.0,1735
30,1.5,0.5,25,3,3996.0,1735
30,1.5,0.5,25,5,6660.0,1735
30,1.5,0.5,25,7,9324.0,1735
30,1.5,0.5,25,10,13320.0,1735
30,1.5,0.5,30,3,3996.0,1735
30,1.5,0.5,30,5,6660.0,1735
30,1.5,0.5,30,7,9324.0,1735
30,1.5,0.5,30,10,13320.0,1735
30,1.5,0.6,10,3,3963.0,1789
30,1.5,0.6,10,5,6605.0,1789
30,1.5,0.6,10,7,9247.0,1789
30,1.5,0.6,10,10,13210.0,1789
30,1.5,0.6,15,3,3963.0,1789
30,1.5,0.6,15,5,6605.0,1789
30,1.5,0.6,15,7,9247.0,1789
30,1.5,0.6,15,10,13210.0,1789
30,1.5,0.6,20,3,3963.0,1789
30,1.5,0.6,20,5,6605.0,1789
30,1.5,0.6,20,7,9247.0,1789
30,1.5,0.6,20,10,13210.0,1789
30,1.5,0.6,25,3,3963.0,1789
30,1.5,0.6,25,5,6605.0,1789
30,1.5,0.6,25,7,9247.0,1789
30,1.5,0.6,25,10,13210.0,1789
30,1.5,0.6,30,3,3963.0,1789
30,1.5,0.6,30,5,6605.0,1789
30,1.5,0.6,30,7,9247.0,1789
30,1.5,0.6,30,10,13210.0,1789
30,1.5,0.7,10,3,4029.0,1845
30,1.5,0.7,10,5,6715.0,1845
30,1.5,0.7,10,7,9401.0,1845
30,1.5,0.7,10,10,13430.0,1845
30,1.5,0.7,15,3,4029.0,1845
30,1.5,0.7,15,5,6715.0,1845
30,1.5,0.7,15,7,9401.0,1845
30,1.5,0.7,15,10,13430.0,1845
30,1.5,0.7,20,3,4029.0,1845
30,1.5,0.7,20,5,6715.0,1845
30,1.5,0.7,20,7,9401.0,1845
30,1.5,0.7,20,10,13430.0,1845
30,1.5,0.7,25,3,4029.0,1845
30,1.5,0.7,25,5,6715.0,1845
30,1.5,0.7,25,7,9401.0,1845
30,1.5,0.7,25,10,13430.0,1845
30,1.5,0.7,30,3,4029.0,1845
30,1.5,0.7,30,5,6715.0,1845
30,1.5,0.7,30,7,9401.0,1845
30,1.5,0.7,30,10,13430.0,1845
30,2.0,0.3,10,3,865.5,345
30,2.0,0.3,10,5,1442.5,345
30,2.0,0.3,10,7,2019.5,345
30,2.0,0.3,10,10,2885.0,345
30,2.0,0.3,15,3,865.5,345
30,2.0,0.3,15,5,1442.5,345
30,2.0,0.3,15,7,2019.5,345
30,2.0,0.3,15,10,2885.0,345
30,2.0,0.3,20,3,865.5,345
30,2.0,0.3,20,5,1442.5,345
30,2.0,0.3,20,7,2019.5,345
30,2.0,0.3,20,10,2885.0,345
30,2.0,0.3,25,3,865.5,345
30,2.0,0.3,25,5,1442.5,345
30,2.0,0.3,25,7,2019.5,345
30,2.0,0.3,25,10,2885.0,345
30,2.0,0.3,30,3,865.5,345
30,2.0,0.3,30,5,1442.5,345
30,2.0,0.3,30,7,2019.5,345
30,2.0,0.3,30,10,2885.0,345
30,2.0,0.4,10,3,889.5,351
30,2.0,0.4,10,5,1482.5,351
30,2.0,0.4,10,7,2075.5,351
30,2.0,0.4,10,10,2965.0,351
30,2.0,0.4,15,3,889.5,351
30,2.0,0.4,15,5,1482.5,351
30,2.0,0.4,15,7,2075.5,351
30,2.0,0.4,15,10,2965.0,351
30,2.0,0.4,20,3,889.5,351
30,2.0,0.4,20,5,1482.5,351
30,2.0,0.4,20,7,2075.5,351
30,2.0,0.4,20,10,2965.0,351
30,2.0,0.4,25,3,889.5,351
30,2.0,0.4,25,5,1482.5,351
30,2.0,0.4,25,7,2075.5,351
30,2.0,0.4,25,10,2965.0,351
30,2.0,0.4,30,3,889.5,351
30,2.0,0.4,30,5,1482.5,351
30,2.0,0.4,30,7,2075.5,351
30,2.0,0.4,30,10,2965.0,351
30,2.0,0.5,10,3,951.0,371
30,2.0,0.5,10,5,1585.0,371
30,2.0,0.5,10,7,2219.0,371
30,2.0,0.5,10,10,3170.0,371
30,2.0,0.5,15,3,951.0,371
30,2.0,0.5,15,5,1585.0,371
30,2.0,0.5,15,7,2219.0,371
30,2.0,0.5,15,10,3170.0,371
30,2.0,0.5,20,3,951.0,371
30,2.0,0.5,20,5,1585.0,371
30,2.0,0.5,20,7,2219.0,371
30,2.0,0.5,20,10,3170.0,371
30,2.0,0.5,25,3,951.0,371
30,2.0,0.5,25,5,1585.0,371
30,2.0,0.5,25,7,2219.0,371
30,2.0,0.5,25,10,3170.0,371
30,2.0,0.5,30,3,951.0,371
30,2.0,0.5,30,5,1585.0,371
30,2.0,0.5,30,7,2219.0,371
30,2.0,0.5,30,10,3170.0,371
30,2.0,0.6,10,3,952.5,375
30,2.0,0.6,10,5,1587.5,375
30,2.0,0.6,10,7,2222.5,375
30,2.0,0.6,10,10,3175.0,375
30,2.0,0.6,15,3,952.5,375
30,2.0,0.6,15,5,1587.5,375
30,2.0,0.6,15,7,2222.5,375
30,2.0,0.6,15,10,3175.0,375
30,2.0,0.6,20,3,952.5,375
30,2.0,0.6,20,5,1587.5,375
30,2.0,0.6,20,7,2222.5,375
30,2.0,0.6,20,10,3175.0,375
30,2.0,0.6,25,3,952.5,375
30,2.0,0.6,25,5,1587.5,375
30,2.0,0.6,25,7,2222.5,375
30,2.0,0.6,25,10,3175.0,375
30,2.0,0.6,30,3,952.5,375
30,2.0,0.6,30,5,1587.5,375
30,2.0,0.6,30,7,2222.5,375
30,2.0,0.6,30,10,3175.0,375
30,2.0,0.7,10,3,972.0,383
30,2.0,0.7,10,5,1620.0,383
30,2.0,0.7,10,7,2268.0,383
30,2.0,0.7,10,10,3240.0,383
30,2.0,0.7,15,3,972.0,383
30,2.0,0.7,15,5,1620.0,383
30,2.0,0.7,15,7,2268.0,383
30,2.0,0.7,15,10,3240.0,383
30,2.0,0.7,20,3,972.0,383
30,2.0,0.7,20,5,1620.0,383
30,2.0,0.7,20,7,2268.0,383
30,2.0,0.7,20,10,3240.0,383
30,2.0,0.7,25,3,972.0,383
30,2.0,0.7,25,5,1620.0,383
30,2.0,0.7,25,7,2268.0,383
30,2.0,0.7,25,10,3240.0,383
30,2.0,0.7,30,3,972.0,383
30,2.0,0.7,30,5,1620.0,383
30,2.0,0.7,30,7,2268.0,383
30,2.0,0.7,30,10,3240.0,383
30,2.5,0.3,10,3,228.0,87
30,2.5,0.3,10,5,380.0,87
30,2.5,0.3,10,7,532.0,87
30,2.5,0.3,10,10,760.0,87
30,2.5,0.3,15,3,228.0,87
30,2.5,0.3,15,5,380.0,87
30,2.5,0.3,15,7,532.0,87
30,2.5,0.3,15,10,760.0,87
30,2.5,0.3,20,3,228.0,87
30,2.5,0.3,20,5,380.0,87
30,2.5,0.3,20,7,532.0,87
30,2.5,0.3,20,10,760.0,87
30,2.5,0.3,25,3,228.0,87
30,2.5,0.3,25,5,380.0,87
30,2.5,0.3,25,7,532.0,87
30,2.5,0.3,25,10,760.0,87
30,2.5,0.3,30,3,228.0,87
30,2.5,0.3,30,5,380.0,87
30,2.5,0.3,30,7,532.0,87
30,2.5,0.3,30,10,760.0,87
30,2.5,0.4,10,3,238.5,89
30,2.5,0.4,10,5,397.5,89
30,2.5,0.4,10,7,556.5,89
30,2.5,0.4,10,10,795.0,89
